,fecha,sector_economico,valor
451,2020-03-27,IndústriaNo especificatResidencialServeis,14990458
452,2020-03-28,IndústriaNo especificatResidencialServeis,13278746
453,2020-03-29,IndústriaNo especificatResidencialServeis,11915312
454,2020-03-30,IndústriaNo especificatResidencialServeis,14406104
455,2020-03-31,IndústriaNo especificatResidencialServeis,14338342
456,2020-04-01,IndústriaNo especificatResidencialServeis,14530016
457,2020-04-02,IndústriaNo especificatResidencialServeis,14161840
458,2020-04-03,IndústriaNo especificatResidencialServeis,13867419
459,2020-04-04,IndústriaNo especificatResidencialServeis,12822124
460,2020-04-05,IndústriaNo especificatResidencialServeis,12235468
461,2020-04-06,IndústriaNo especificatResidencialServeis,13234196
462,2020-04-07,IndústriaNo especificatResidencialServeis,13237473
463,2020-04-08,IndústriaNo especificatResidencialServeis,12983039
464,2020-04-09,IndústriaNo especificatResidencialServeis,12816733
465,2020-04-10,IndústriaNo especificatResidencialServeis,12092047
466,2020-04-11,IndústriaNo especificatResidencialServeis,12138664
467,2020-04-12,IndústriaNo especificatResidencialServeis,11751866
468,2020-04-13,IndústriaNo especificatResidencialServeis,12471043
469,2020-04-14,IndústriaNo especificatResidencialServeis,13283667
470,2020-04-15,IndústriaNo especificatResidencialServeis,13417646
471,2020-04-16,IndústriaNo especificatResidencialServeis,13370987
472,2020-04-17,IndústriaNo especificatResidencialServeis,13340260
473,2020-04-18,IndústriaNo especificatResidencialServeis,12486793
474,2020-04-19,IndústriaNo especificatResidencialServeis,12160831
475,2020-04-20,IndústriaNo especificatResidencialServeis,13547768
476,2020-04-21,IndústriaNo especificatResidencialServeis,13848829
477,2020-04-22,IndústriaNo especificatResidencialServeis,13794357
478,2020-04-23,IndústriaNo especificatResidencialServeis,13608651
479,2020-04-24,IndústriaNo especificatResidencialServeis,13379553
480,2020-04-25,IndústriaNo especificatResidencialServeis,12378647
481,2020-04-26,IndústriaNo especificatResidencialServeis,11848231
482,2020-04-27,IndústriaNo especificatResidencialServeis,13355391
483,2020-04-28,IndústriaNo especificatResidencialServeis,13465550
484,2020-04-29,IndústriaNo especificatResidencialServeis,13418618
485,2020-04-30,IndústriaNo especificatResidencialServeis,13057691
486,2020-05-01,IndústriaNo especificatResidencialServeis,11847254
487,2020-05-02,IndústriaNo especificatResidencialServeis,12108643
488,2020-05-03,IndústriaNo especificatResidencialServeis,11717986
489,2020-05-04,IndústriaNo especificatResidencialServeis,13622208
490,2020-05-05,IndústriaNo especificatResidencialServeis,13875112
491,2020-05-06,IndústriaNo especificatResidencialServeis,13990801
492,2020-05-07,IndústriaNo especificatResidencialServeis,13916456
493,2020-05-08,IndústriaNo especificatResidencialServeis,13929787
494,2020-05-09,IndústriaNo especificatResidencialServeis,12579213
495,2020-05-10,IndústriaNo especificatResidencialServeis,11997481
496,2020-05-11,IndústriaNo especificatResidencialServeis,13733042
497,2020-05-12,IndústriaNo especificatResidencialServeis,13804375
498,2020-05-13,IndústriaNo especificatResidencialServeis,13826151
499,2020-05-14,IndústriaNo especificatResidencialServeis,13913064
500,2020-05-15,IndústriaNo especificatResidencialServeis,13719331
501,2020-05-16,IndústriaNo especificatResidencialServeis,12465584
502,2020-05-17,IndústriaNo especificatResidencialServeis,11744511
503,2020-05-18,IndústriaNo especificatResidencialServeis,13775382
504,2020-05-19,IndústriaNo especificatResidencialServeis,14046326
505,2020-05-20,IndústriaNo especificatResidencialServeis,14311397
506,2020-05-21,IndústriaNo especificatResidencialServeis,14707018
507,2020-05-22,IndústriaNo especificatResidencialServeis,14895323
508,2020-05-23,IndústriaNo especificatResidencialServeis,13303330
509,2020-05-24,IndústriaNo especificatResidencialServeis,12380143
510,2020-05-25,IndústriaNo especificatResidencialServeis,14614054
511,2020-05-26,IndústriaNo especificatResidencialServeis,15024224
512,2020-05-27,IndústriaNo especificatResidencialServeis,14969183
513,2020-05-28,IndústriaNo especificatResidencialServeis,14939789
514,2020-05-29,IndústriaNo especificatResidencialServeis,15073372
515,2020-05-30,IndústriaNo especificatResidencialServeis,13186459
516,2020-05-31,IndústriaNo especificatResidencialServeis,11973337
517,2020-06-01,IndústriaNo especificatResidencialServeis,13210135
518,2020-06-02,IndústriaNo especificatResidencialServeis,15260996
519,2020-06-03,IndústriaNo especificatResidencialServeis,15815463
520,2020-06-04,IndústriaNo especificatResidencialServeis,15215116
521,2020-06-05,IndústriaNo especificatResidencialServeis,15045809
522,2020-06-06,IndústriaNo especificatResidencialServeis,13594934
523,2020-06-07,IndústriaNo especificatResidencialServeis,12618134
524,2020-06-08,IndústriaNo especificatResidencialServeis,15006369
525,2020-06-09,IndústriaNo especificatResidencialServeis,15312646
526,2020-06-10,IndústriaNo especificatResidencialServeis,15399375
527,2020-06-11,IndústriaNo especificatResidencialServeis,15650467
528,2020-06-12,IndústriaNo especificatResidencialServeis,15859250
529,2020-06-13,IndústriaNo especificatResidencialServeis,13892240
530,2020-06-14,IndústriaNo especificatResidencialServeis,12828207
531,2020-06-15,IndústriaNo especificatResidencialServeis,16023703
532,2020-06-16,IndústriaNo especificatResidencialServeis,16089188
533,2020-06-17,IndústriaNo especificatResidencialServeis,16038610
534,2020-06-18,IndústriaNo especificatResidencialServeis,15963215
535,2020-06-19,IndústriaNo especificatResidencialServeis,15926123
536,2020-06-20,IndústriaNo especificatResidencialServeis,14174393
537,2020-06-21,IndústriaNo especificatResidencialServeis,13231782
538,2020-06-22,IndústriaNo especificatResidencialServeis,16922519
539,2020-06-23,IndústriaNo especificatResidencialServeis,17133494
540,2020-06-24,IndústriaNo especificatResidencialServeis,14749819
541,2020-06-25,IndústriaNo especificatResidencialServeis,17819400
542,2020-06-26,IndústriaNo especificatResidencialServeis,17940312
543,2020-06-27,IndústriaNo especificatResidencialServeis,15643695
544,2020-06-28,IndústriaNo especificatResidencialServeis,14644558
545,2020-06-29,IndústriaNo especificatResidencialServeis,19111897
546,2020-06-30,IndústriaNo especificatResidencialServeis,18878437
547,2020-07-01,IndústriaNo especificatResidencialServeis,19881183
548,2020-07-02,IndústriaNo especificatResidencialServeis,20134343
549,2020-07-03,IndústriaNo especificatResidencialServeis,18104721
550,2020-07-04,IndústriaNo especificatResidencialServeis,15314120
551,2020-07-05,IndústriaNo especificatResidencialServeis,14825380
552,2020-07-06,IndústriaNo especificatResidencialServeis,19438873
553,2020-07-07,IndústriaNo especificatResidencialServeis,19248945
554,2020-07-08,IndústriaNo especificatResidencialServeis,19446657
555,2020-07-09,IndústriaNo especificatResidencialServeis,19705458
556,2020-07-10,IndústriaNo especificatResidencialServeis,19083732
557,2020-07-11,IndústriaNo especificatResidencialServeis,16285817
558,2020-07-12,IndústriaNo especificatResidencialServeis,14616643
559,2020-07-13,IndústriaNo especificatResidencialServeis,19173591
560,2020-07-14,IndústriaNo especificatResidencialServeis,19188030
561,2020-07-15,IndústriaNo especificatResidencialServeis,18951721
562,2020-07-16,IndústriaNo especificatResidencialServeis,18297327
563,2020-07-17,IndústriaNo especificatResidencialServeis,18182059
564,2020-07-18,IndústriaNo especificatResidencialServeis,15874788
565,2020-07-19,IndústriaNo especificatResidencialServeis,14859063
566,2020-07-20,IndústriaNo especificatResidencialServeis,19226707
567,2020-07-21,IndústriaNo especificatResidencialServeis,19666883
568,2020-07-22,IndústriaNo especificatResidencialServeis,19391555
569,2020-07-23,IndústriaNo especificatResidencialServeis,19823278
570,2020-07-24,IndústriaNo especificatResidencialServeis,19747051
571,2020-07-25,IndústriaNo especificatResidencialServeis,16853764
572,2020-07-26,IndústriaNo especificatResidencialServeis,15564623
573,2020-07-27,IndústriaNo especificatResidencialServeis,20398919
574,2020-07-28,IndústriaNo especificatResidencialServeis,20616319
575,2020-07-29,IndústriaNo especificatResidencialServeis,20527613
576,2020-07-30,IndústriaNo especificatResidencialServeis,20822178
577,2020-07-31,IndústriaNo especificatResidencialServeis,20370806
578,2020-08-01,IndústriaNo especificatResidencialServeis,17652366
579,2020-08-02,IndústriaNo especificatResidencialServeis,15821010
580,2020-08-03,IndústriaNo especificatResidencialServeis,18078322
581,2020-08-04,IndústriaNo especificatResidencialServeis,17866618
582,2020-08-05,IndústriaNo especificatResidencialServeis,18247380
583,2020-08-06,IndústriaNo especificatResidencialServeis,18826084
584,2020-08-07,IndústriaNo especificatResidencialServeis,18748848
585,2020-08-08,IndústriaNo especificatResidencialServeis,16348782
586,2020-08-09,IndústriaNo especificatResidencialServeis,15408126
587,2020-08-10,IndústriaNo especificatResidencialServeis,18896573
588,2020-08-11,IndústriaNo especificatResidencialServeis,18940984
589,2020-08-12,IndústriaNo especificatResidencialServeis,19050368
590,2020-08-13,IndústriaNo especificatResidencialServeis,19123829
591,2020-08-14,IndústriaNo especificatResidencialServeis,18302144
592,2020-08-15,IndústriaNo especificatResidencialServeis,15600318
593,2020-08-16,IndústriaNo especificatResidencialServeis,14667439
594,2020-08-17,IndústriaNo especificatResidencialServeis,17739452
595,2020-08-18,IndústriaNo especificatResidencialServeis,17747541
596,2020-08-19,IndústriaNo especificatResidencialServeis,18338467
597,2020-08-20,IndústriaNo especificatResidencialServeis,18869326
598,2020-08-21,IndústriaNo especificatResidencialServeis,19052699
599,2020-08-22,IndústriaNo especificatResidencialServeis,16824534
600,2020-08-23,IndústriaNo especificatResidencialServeis,14729916
601,2020-08-24,IndústriaNo especificatResidencialServeis,18276466
602,2020-08-25,IndústriaNo especificatResidencialServeis,19332629
603,2020-08-26,IndústriaNo especificatResidencialServeis,19891525
604,2020-08-27,IndústriaNo especificatResidencialServeis,19945088
605,2020-08-28,IndústriaNo especificatResidencialServeis,19482438
606,2020-08-29,IndústriaNo especificatResidencialServeis,14593503
607,2020-08-30,IndústriaNo especificatResidencialServeis,13125549
608,2020-08-31,IndústriaNo especificatResidencialServeis,16157666
609,2020-09-01,IndústriaNo especificatResidencialServeis,16935157
610,2020-09-02,IndústriaNo especificatResidencialServeis,17166169
611,2020-09-03,IndústriaNo especificatResidencialServeis,17536617
612,2020-09-04,IndústriaNo especificatResidencialServeis,17747054
613,2020-09-05,IndústriaNo especificatResidencialServeis,15320417
614,2020-09-06,IndústriaNo especificatResidencialServeis,14091030
615,2020-09-07,IndústriaNo especificatResidencialServeis,17041897
616,2020-09-08,IndústriaNo especificatResidencialServeis,16844834
617,2020-09-09,IndústriaNo especificatResidencialServeis,16915563
618,2020-09-10,IndústriaNo especificatResidencialServeis,16997677
619,2020-09-11,IndústriaNo especificatResidencialServeis,14705467
620,2020-09-12,IndústriaNo especificatResidencialServeis,14824664
621,2020-09-13,IndústriaNo especificatResidencialServeis,14090877
622,2020-09-14,IndústriaNo especificatResidencialServeis,18498410
623,2020-09-15,IndústriaNo especificatResidencialServeis,19006056
624,2020-09-16,IndústriaNo especificatResidencialServeis,19303901
625,2020-09-17,IndústriaNo especificatResidencialServeis,19098931
626,2020-09-18,IndústriaNo especificatResidencialServeis,18334064
627,2020-09-19,IndústriaNo especificatResidencialServeis,15842174
628,2020-09-20,IndústriaNo especificatResidencialServeis,14056237
629,2020-09-21,IndústriaNo especificatResidencialServeis,17760486
630,2020-09-22,IndústriaNo especificatResidencialServeis,17945207
631,2020-09-23,IndústriaNo especificatResidencialServeis,17993463
632,2020-09-24,IndústriaNo especificatResidencialServeis,15251010
633,2020-09-25,IndústriaNo especificatResidencialServeis,16152907
634,2020-09-26,IndústriaNo especificatResidencialServeis,13811668
635,2020-09-27,IndústriaNo especificatResidencialServeis,12856097
636,2020-09-28,IndústriaNo especificatResidencialServeis,16194642
637,2020-09-29,IndústriaNo especificatResidencialServeis,16623620
638,2020-09-30,IndústriaNo especificatResidencialServeis,16553641
639,2020-10-01,IndústriaNo especificatResidencialServeis,16701936
640,2020-10-02,IndústriaNo especificatResidencialServeis,16249030
641,2020-10-03,IndústriaNo especificatResidencialServeis,13627378
642,2020-10-04,IndústriaNo especificatResidencialServeis,12754371
643,2020-10-05,IndústriaNo especificatResidencialServeis,15873671
644,2020-10-06,IndústriaNo especificatResidencialServeis,16121065
645,2020-10-07,IndústriaNo especificatResidencialServeis,16507353
646,2020-10-08,IndústriaNo especificatResidencialServeis,16640544
647,2020-10-09,IndústriaNo especificatResidencialServeis,16587310
648,2020-10-10,IndústriaNo especificatResidencialServeis,14182181
649,2020-10-11,IndústriaNo especificatResidencialServeis,12557861
650,2020-10-12,IndústriaNo especificatResidencialServeis,13277858
651,2020-10-13,IndústriaNo especificatResidencialServeis,16053858
652,2020-10-14,IndústriaNo especificatResidencialServeis,16319347
653,2020-10-15,IndústriaNo especificatResidencialServeis,16455294
654,2020-10-16,IndústriaNo especificatResidencialServeis,16386470
655,2020-10-17,IndústriaNo especificatResidencialServeis,14071799
656,2020-10-18,IndústriaNo especificatResidencialServeis,13077269
657,2020-10-19,IndústriaNo especificatResidencialServeis,16313934
658,2020-10-20,IndústriaNo especificatResidencialServeis,16413583
659,2020-10-21,IndústriaNo especificatResidencialServeis,16442928
660,2020-10-22,IndústriaNo especificatResidencialServeis,16462782
661,2020-10-23,IndústriaNo especificatResidencialServeis,16063435
662,2020-10-24,IndústriaNo especificatResidencialServeis,13770142
663,2020-10-25,IndústriaNo especificatResidencialServeis,13272370
664,2020-10-26,IndústriaNo especificatResidencialServeis,15985928
665,2020-10-27,IndústriaNo especificatResidencialServeis,16286977
666,2020-10-28,IndústriaNo especificatResidencialServeis,16198137
667,2020-10-29,IndústriaNo especificatResidencialServeis,16109427
668,2020-10-30,IndústriaNo especificatResidencialServeis,15809254
669,2020-10-31,IndústriaNo especificatResidencialServeis,13560509
670,2020-11-01,IndústriaNo especificatResidencialServeis,12759882
671,2020-11-02,IndústriaNo especificatResidencialServeis,15637584
672,2020-11-03,IndústriaNo especificatResidencialServeis,15888666
673,2020-11-04,IndústriaNo especificatResidencialServeis,16054890
674,2020-11-05,IndústriaNo especificatResidencialServeis,16007883
675,2020-11-06,IndústriaNo especificatResidencialServeis,15852148
676,2020-11-07,IndústriaNo especificatResidencialServeis,13985573
677,2020-11-08,IndústriaNo especificatResidencialServeis,12791032
678,2020-11-09,IndústriaNo especificatResidencialServeis,15732487
679,2020-11-10,IndústriaNo especificatResidencialServeis,15899007
680,2020-11-11,IndústriaNo especificatResidencialServeis,15904161
681,2020-11-12,IndústriaNo especificatResidencialServeis,15984188
682,2020-11-13,IndústriaNo especificatResidencialServeis,15782398
683,2020-11-14,IndústriaNo especificatResidencialServeis,13867620
684,2020-11-15,IndústriaNo especificatResidencialServeis,12852846
685,2020-11-16,IndústriaNo especificatResidencialServeis,15810862
686,2020-11-17,IndústriaNo especificatResidencialServeis,15887634
687,2020-11-18,IndústriaNo especificatResidencialServeis,15985605
688,2020-11-19,IndústriaNo especificatResidencialServeis,15968676
689,2020-11-20,IndústriaNo especificatResidencialServeis,16207030
690,2020-11-21,IndústriaNo especificatResidencialServeis,14452011
691,2020-11-22,IndústriaNo especificatResidencialServeis,13762586
692,2020-11-23,IndústriaNo especificatResidencialServeis,17118429
693,2020-11-24,IndústriaNo especificatResidencialServeis,17292243
694,2020-11-25,IndústriaNo especificatResidencialServeis,17103123
695,2020-11-26,IndústriaNo especificatResidencialServeis,16953706
696,2020-11-27,IndústriaNo especificatResidencialServeis,16790688
697,2020-11-28,IndústriaNo especificatResidencialServeis,15077205
698,2020-11-29,IndústriaNo especificatResidencialServeis,13848110
699,2020-11-30,IndústriaNo especificatResidencialServeis,16624719
700,2020-12-01,IndústriaNo especificatResidencialServeis,17600219
701,2020-12-02,IndústriaNo especificatResidencialServeis,17964737
702,2020-12-03,IndústriaNo especificatResidencialServeis,18477969
703,2020-12-04,IndústriaNo especificatResidencialServeis,18293001
704,2020-12-05,IndústriaNo especificatResidencialServeis,16404419
705,2020-12-06,IndústriaNo especificatResidencialServeis,15433288
706,2020-12-07,IndústriaNo especificatResidencialServeis,18132476
707,2020-12-08,IndústriaNo especificatResidencialServeis,16365727
708,2020-12-09,IndústriaNo especificatResidencialServeis,19761691
709,2020-12-10,IndústriaNo especificatResidencialServeis,19351554
710,2020-12-11,IndústriaNo especificatResidencialServeis,19015392
711,2020-12-12,IndústriaNo especificatResidencialServeis,16059625
712,2020-12-13,IndústriaNo especificatResidencialServeis,15306564
713,2020-12-14,IndústriaNo especificatResidencialServeis,18616192
714,2020-12-15,IndústriaNo especificatResidencialServeis,18244706
715,2020-12-16,IndústriaNo especificatResidencialServeis,18184709
716,2020-12-17,IndústriaNo especificatResidencialServeis,18267721
717,2020-12-18,IndústriaNo especificatResidencialServeis,17988097
718,2020-12-19,IndústriaNo especificatResidencialServeis,15324772
719,2020-12-20,IndústriaNo especificatResidencialServeis,14636962
720,2020-12-21,IndústriaNo especificatResidencialServeis,17722361
721,2020-12-22,IndústriaNo especificatResidencialServeis,17820610
722,2020-12-23,IndústriaNo especificatResidencialServeis,17518975
723,2020-12-24,IndústriaNo especificatResidencialServeis,16825901
724,2020-12-25,IndústriaNo especificatResidencialServeis,14427554
725,2020-12-26,IndústriaNo especificatResidencialServeis,14991137
726,2020-12-27,IndústriaNo especificatResidencialServeis,15714666
727,2020-12-28,IndústriaNo especificatResidencialServeis,18373783
728,2020-12-29,IndústriaNo especificatResidencialServeis,18319950
729,2020-12-30,IndústriaNo especificatResidencialServeis,18697355
730,2020-12-31,IndústriaNo especificatResidencialServeis,17497777
731,2021-01-01,IndústriaNo especificatResidencialServeis,15137300
732,2021-01-02,IndústriaNo especificatResidencialServeis,16270607
733,2021-01-03,IndústriaNo especificatResidencialServeis,16204520
734,2021-01-04,IndústriaNo especificatResidencialServeis,20010496
735,2021-01-05,IndústriaNo especificatResidencialServeis,20189739
736,2021-01-06,IndústriaNo especificatResidencialServeis,16993046
737,2021-01-07,IndústriaNo especificatResidencialServeis,21401418
738,2021-01-08,IndústriaNo especificatResidencialServeis,21520295
739,2021-01-09,IndústriaNo especificatResidencialServeis,18795676
740,2021-01-10,IndústriaNo especificatResidencialServeis,17801954
741,2021-01-11,IndústriaNo especificatResidencialServeis,21817167
742,2021-01-12,IndústriaNo especificatResidencialServeis,22293188
743,2021-01-13,IndústriaNo especificatResidencialServeis,21808821
744,2021-01-14,IndústriaNo especificatResidencialServeis,21457161
745,2021-01-15,IndústriaNo especificatResidencialServeis,20851284
746,2021-01-16,IndústriaNo especificatResidencialServeis,17451015
747,2021-01-17,IndústriaNo especificatResidencialServeis,16062187
748,2021-01-18,IndústriaNo especificatResidencialServeis,20112424
749,2021-01-19,IndústriaNo especificatResidencialServeis,19787940
750,2021-01-20,IndústriaNo especificatResidencialServeis,19630460
751,2021-01-21,IndústriaNo especificatResidencialServeis,18876473
752,2021-01-22,IndústriaNo especificatResidencialServeis,18735613
753,2021-01-23,IndústriaNo especificatResidencialServeis,15871065
754,2021-01-24,IndústriaNo especificatResidencialServeis,14697718
755,2021-01-25,IndústriaNo especificatResidencialServeis,18699304
756,2021-01-26,IndústriaNo especificatResidencialServeis,18690135
757,2021-01-27,IndústriaNo especificatResidencialServeis,18356433
758,2021-01-28,IndústriaNo especificatResidencialServeis,17768431
759,2021-01-29,IndústriaNo especificatResidencialServeis,16931538
760,2021-01-30,IndústriaNo especificatResidencialServeis,14509154
761,2021-01-31,IndústriaNo especificatResidencialServeis,13702497
762,2021-02-01,IndústriaNo especificatResidencialServeis,16962602
763,2021-02-02,IndústriaNo especificatResidencialServeis,16829755
764,2021-02-03,IndústriaNo especificatResidencialServeis,16678953
765,2021-02-04,IndústriaNo especificatResidencialServeis,16920402
766,2021-02-05,IndústriaNo especificatResidencialServeis,16854869
767,2021-02-06,IndústriaNo especificatResidencialServeis,14485507
768,2021-02-07,IndústriaNo especificatResidencialServeis,14226982
769,2021-02-08,IndústriaNo especificatResidencialServeis,17852123
770,2021-02-09,IndústriaNo especificatResidencialServeis,18047012
771,2021-02-10,IndústriaNo especificatResidencialServeis,18048491
772,2021-02-11,IndústriaNo especificatResidencialServeis,17679816
773,2021-02-12,IndústriaNo especificatResidencialServeis,17448729
774,2021-02-13,IndústriaNo especificatResidencialServeis,14731157
775,2021-02-14,IndústriaNo especificatResidencialServeis,15014015
776,2021-02-15,IndústriaNo especificatResidencialServeis,18681110
777,2021-02-16,IndústriaNo especificatResidencialServeis,18251665
778,2021-02-17,IndústriaNo especificatResidencialServeis,17857274
779,2021-02-18,IndústriaNo especificatResidencialServeis,17921914
780,2021-02-19,IndústriaNo especificatResidencialServeis,17656001
781,2021-02-20,IndústriaNo especificatResidencialServeis,15091084
782,2021-02-21,IndústriaNo especificatResidencialServeis,14495609
783,2021-02-22,IndústriaNo especificatResidencialServeis,18020321
784,2021-02-23,IndústriaNo especificatResidencialServeis,17436778
785,2021-02-24,IndústriaNo especificatResidencialServeis,17140386
786,2021-02-25,IndústriaNo especificatResidencialServeis,17126165
787,2021-02-26,IndústriaNo especificatResidencialServeis,17024853
788,2021-02-27,IndústriaNo especificatResidencialServeis,14527606
789,2021-02-28,IndústriaNo especificatResidencialServeis,13416205
790,2021-03-01,IndústriaNo especificatResidencialServeis,17001802
791,2021-03-02,IndústriaNo especificatResidencialServeis,17416468
792,2021-03-03,IndústriaNo especificatResidencialServeis,17193560
793,2021-03-04,IndústriaNo especificatResidencialServeis,17075322
794,2021-03-05,IndústriaNo especificatResidencialServeis,16833083
795,2021-03-06,IndústriaNo especificatResidencialServeis,14629971
796,2021-03-07,IndústriaNo especificatResidencialServeis,13966057
797,2021-03-08,IndústriaNo especificatResidencialServeis,17451235
798,2021-03-09,IndústriaNo especificatResidencialServeis,17536963
799,2021-03-10,IndústriaNo especificatResidencialServeis,17504689
800,2021-03-11,IndústriaNo especificatResidencialServeis,17113497
801,2021-03-12,IndústriaNo especificatResidencialServeis,17071423
802,2021-03-13,IndústriaNo especificatResidencialServeis,14416680
803,2021-03-14,IndústriaNo especificatResidencialServeis,13672432
804,2021-03-15,IndústriaNo especificatResidencialServeis,16914874
805,2021-03-16,IndústriaNo especificatResidencialServeis,16977380
806,2021-03-17,IndústriaNo especificatResidencialServeis,16955303
807,2021-03-18,IndústriaNo especificatResidencialServeis,17214194
808,2021-03-19,IndústriaNo especificatResidencialServeis,17815197
809,2021-03-20,IndústriaNo especificatResidencialServeis,15222379
810,2021-03-21,IndústriaNo especificatResidencialServeis,14144627
811,2021-03-22,IndústriaNo especificatResidencialServeis,17346677
812,2021-03-23,IndústriaNo especificatResidencialServeis,17295551
813,2021-03-24,IndústriaNo especificatResidencialServeis,17050467
814,2021-03-25,IndústriaNo especificatResidencialServeis,16895067
815,2021-03-26,IndústriaNo especificatResidencialServeis,16651067
816,2021-03-27,IndústriaNo especificatResidencialServeis,14003534
817,2021-03-28,IndústriaNo especificatResidencialServeis,12259962
818,2021-03-29,IndústriaNo especificatResidencialServeis,15787490
819,2021-03-30,IndústriaNo especificatResidencialServeis,15762686
820,2021-03-31,IndústriaNo especificatResidencialServeis,15182200
821,2021-04-01,IndústriaNo especificatResidencialServeis,15007329
822,2021-04-02,IndústriaNo especificatResidencialServeis,13012130
823,2021-04-03,IndústriaNo especificatResidencialServeis,13086920
824,2021-04-04,IndústriaNo especificatResidencialServeis,12563203
825,2021-04-05,IndústriaNo especificatResidencialServeis,13355670
826,2021-04-06,IndústriaNo especificatResidencialServeis,16328148
827,2021-04-07,IndústriaNo especificatResidencialServeis,16994281
828,2021-04-08,IndústriaNo especificatResidencialServeis,16766905
829,2021-04-09,IndústriaNo especificatResidencialServeis,16908883
830,2021-04-10,IndústriaNo especificatResidencialServeis,15099271
831,2021-04-11,IndústriaNo especificatResidencialServeis,14110676
832,2021-04-12,IndústriaNo especificatResidencialServeis,17050218
833,2021-04-13,IndústriaNo especificatResidencialServeis,17011391
834,2021-04-14,IndústriaNo especificatResidencialServeis,16977864
835,2021-04-15,IndústriaNo especificatResidencialServeis,16953031
836,2021-04-16,IndústriaNo especificatResidencialServeis,17010795
837,2021-04-17,IndústriaNo especificatResidencialServeis,15019332
838,2021-04-18,IndústriaNo especificatResidencialServeis,13977317
839,2021-04-19,IndústriaNo especificatResidencialServeis,16769751
840,2021-04-20,IndústriaNo especificatResidencialServeis,16824719
841,2021-04-21,IndústriaNo especificatResidencialServeis,17053307
842,2021-04-22,IndústriaNo especificatResidencialServeis,16912545
843,2021-04-23,IndústriaNo especificatResidencialServeis,16368472
844,2021-04-24,IndústriaNo especificatResidencialServeis,14360043
845,2021-04-25,IndústriaNo especificatResidencialServeis,13579722
846,2021-04-26,IndústriaNo especificatResidencialServeis,16519323
847,2021-04-27,IndústriaNo especificatResidencialServeis,16576151
848,2021-04-28,IndústriaNo especificatResidencialServeis,16510322
849,2021-04-29,IndústriaNo especificatResidencialServeis,16462932
850,2021-04-30,IndústriaNo especificatResidencialServeis,16059270
851,2021-05-01,IndústriaNo especificatResidencialServeis,13435507
852,2021-05-02,IndústriaNo especificatResidencialServeis,13269469
853,2021-05-03,IndústriaNo especificatResidencialServeis,16151122
854,2021-05-04,IndústriaNo especificatResidencialServeis,16084024
855,2021-05-05,IndústriaNo especificatResidencialServeis,16180703
856,2021-05-06,IndústriaNo especificatResidencialServeis,16194282
857,2021-05-07,IndústriaNo especificatResidencialServeis,15971871
858,2021-05-08,IndústriaNo especificatResidencialServeis,14019677
859,2021-05-09,IndústriaNo especificatResidencialServeis,13258406
860,2021-05-10,IndústriaNo especificatResidencialServeis,16083858
861,2021-05-11,IndústriaNo especificatResidencialServeis,16153150
862,2021-05-12,IndústriaNo especificatResidencialServeis,16110713
863,2021-05-13,IndústriaNo especificatResidencialServeis,16170775
864,2021-05-14,IndústriaNo especificatResidencialServeis,16082173
865,2021-05-15,IndústriaNo especificatResidencialServeis,14063648
866,2021-05-16,IndústriaNo especificatResidencialServeis,13319931
867,2021-05-17,IndústriaNo especificatResidencialServeis,15983966
868,2021-05-18,IndústriaNo especificatResidencialServeis,16212279
869,2021-05-19,IndústriaNo especificatResidencialServeis,16152092
870,2021-05-20,IndústriaNo especificatResidencialServeis,16117193
871,2021-05-21,IndústriaNo especificatResidencialServeis,15817659
872,2021-05-22,IndústriaNo especificatResidencialServeis,13673896
873,2021-05-23,IndústriaNo especificatResidencialServeis,12689086
874,2021-05-24,IndústriaNo especificatResidencialServeis,13544341
875,2021-05-25,IndústriaNo especificatResidencialServeis,15959506
876,2021-05-26,IndústriaNo especificatResidencialServeis,16050069
877,2021-05-27,IndústriaNo especificatResidencialServeis,16211528
878,2021-05-28,IndústriaNo especificatResidencialServeis,16279888
879,2021-05-29,IndústriaNo especificatResidencialServeis,14365778
880,2021-05-30,IndústriaNo especificatResidencialServeis,13601574
881,2021-05-31,IndústriaNo especificatResidencialServeis,16408316
882,2021-06-01,IndústriaNo especificatResidencialServeis,17027880
883,2021-06-02,IndústriaNo especificatResidencialServeis,17386942
884,2021-06-03,IndústriaNo especificatResidencialServeis,17187810
885,2021-06-04,IndústriaNo especificatResidencialServeis,16963757
886,2021-06-05,IndústriaNo especificatResidencialServeis,14710297
887,2021-06-06,IndústriaNo especificatResidencialServeis,13494484
888,2021-06-07,IndústriaNo especificatResidencialServeis,16922760
889,2021-06-08,IndústriaNo especificatResidencialServeis,17493863
890,2021-06-09,IndústriaNo especificatResidencialServeis,17846868
891,2021-06-10,IndústriaNo especificatResidencialServeis,18212020
892,2021-06-11,IndústriaNo especificatResidencialServeis,18325085
893,2021-06-12,IndústriaNo especificatResidencialServeis,16161490
894,2021-06-13,IndústriaNo especificatResidencialServeis,15225318
895,2021-06-14,IndústriaNo especificatResidencialServeis,20014394
896,2021-06-15,IndústriaNo especificatResidencialServeis,20595864
897,2021-06-16,IndústriaNo especificatResidencialServeis,20506956
898,2021-06-17,IndústriaNo especificatResidencialServeis,19985291
899,2021-06-18,IndústriaNo especificatResidencialServeis,19578789
900,2021-06-19,IndústriaNo especificatResidencialServeis,16861408
901,2021-06-20,IndústriaNo especificatResidencialServeis,15038955
